Timestamp,Phone_Number,Zakat,Zakat_Rating,Fitrana,Fitrana_Rating,Sadqa,Sadqa_Rating,Fidya,Fidya_Rating,Flood_Relief,Flood_Relief_Rating,Ramazan_Package,Ramazan_Package_Rating,Kaffara,Kaffara_Rating,Earthquake,Earthquake_Rating,Khairat,Khairat_Rating,Orphan_Care,Orphan_Care_Rating,Khummas,Khummas_Rating,Education,Education_Rating,Marriage,Marriage_Rating,Old_Age_Home,Old_Age_Home_Rating,Aqiqah,Aqiqah_Rating,Engagement
2024-01-23 13:41:00,+61 840 6379548,447,4.47,558,5.58,686,6.86,895,8.95,466,4.66,210,2.1,174,1.74,811,8.11,260,2.6,144,1.44,428,4.28,326,3.26,446,4.46,479,4.79,58,0.58,0
2024-01-23 13:31:00,+81 323 9993234,888,8.88,420,4.2,655,6.55,317,3.17,405,4.05,694,6.94,511,5.11,797,7.97,350,3.5,670,6.7,555,5.55,442,4.42,770,7.7,253,2.53,882,8.82,1
2024-01-23 13:01:00,+92 467 1832943,352,3.52,849,8.49,579,5.79,219,2.19,58,0.58,107,1.07,74,0.74,703,7.03,801,8.01,582,5.82,325,3.25,411,4.11,896,8.96,429,4.29,160,1.6,0
2024-01-23 12:27:00,+1 468 2214071,960,9.6,501,5.01,619,6.19,336,3.36,410,4.1,115,1.15,508,5.08,118,1.18,587,5.87,645,6.45,434,4.34,68,0.68,507,5.07,420,4.2,429,4.29,0
2024-01-23 12:17:00,+91 930 8633115,538,5.38,589,5.89,619,6.19,507,5.07,383,3.83,524,5.24,251,2.51,732,7.32,25,0.25,134,1.34,311,3.11,461,4.61,755,7.55,589,5.89,209,2.09,0
2024-01-23 12:57:00,+1 440 8235826,626,6.26,865,8.65,566,5.66,153,1.53,484,4.84,683,6.83,572,5.72,840,8.4,823,8.23,353,3.53,278,2.78,51,0.51,692,6.92,784,7.84,882,8.82,1
2024-01-23 12:49:00,+44 467 5871322,519,5.19,830,8.3,374,3.74,791,7.91,243,2.43,60,0.6,928,9.28,983,9.83,270,2.7,420,4.2,600,6.0,428,4.28,33,0.33,639,6.39,23,0.23,1
2024-01-23 11:14:00,+92 135 8040430,198,1.98,676,6.76,998,9.98,176,1.76,25,0.25,878,8.78,514,5.14,716,7.16,172,1.72,61,0.61,941,9.41,147,1.47,462,4.62,39,0.39,147,1.47,0
2024-01-23 13:05:00,+1 292 7910098,392,3.92,42,0.42,25,0.25,48,0.48,628,6.28,965,9.65,875,8.75,464,4.64,774,7.74,473,4.73,127,1.27,766,7.66,466,4.66,492,4.92,121,1.21,0
2024-01-23 13:48:00,+61 818 8036137,107,1.07,179,1.79,354,3.54,730,7.3,472,4.72,746,7.46,862,8.62,463,4.63,431,4.31,452,4.52,229,2.29,28,0.28,382,3.82,651,6.51,444,4.44,0
2024-01-23 11:40:00,+91 922 3100577,757,7.57,56,0.56,371,3.71,979,9.79,87,0.87,653,6.53,907,9.07,285,2.85,176,1.76,149,1.49,752,7.52,895,8.95,212,2.12,351,3.51,548,5.48,0
2024-01-23 12:24:00,+92 279 8397760,222,2.22,586,5.86,909,9.09,820,8.2,981,9.81,875,8.75,646,6.46,559,5.59,646,6.46,434,4.34,610,6.1,294,2.94,555,5.55,707,7.07,374,3.74,1
2024-01-23 13:32:00,+92 869 6398256,971,9.71,910,9.1,259,2.59,390,3.9,170,1.7,436,4.36,700,7.0,776,7.76,990,9.9,677,6.77,110,1.1,680,6.8,114,1.14,983,9.83,966,9.66,1
2024-01-23 13:13:00,+1 585 4277814,903,9.03,536,5.36,578,5.78,479,4.79,428,4.28,607,6.07,554,5.54,534,5.34,663,6.63,211,2.11,627,6.27,745,7.45,141,1.41,430,4.3,199,1.99,1
2024-01-23 11:50:00,+92 452 4568515,639,6.39,94,0.94,949,9.49,157,1.57,539,5.39,826,8.26,152,1.52,685,6.85,311,3.11,459,4.59,165,1.65,407,4.07,770,7.7,710,7.1,152,1.52,0
2024-01-23 12:18:00,+1 163 6860226,39,0.39,562,5.62,574,5.74,323,3.23,190,1.9,212,2.12,391,3.91,444,4.44,846,8.46,725,7.25,514,5.14,587,5.87,147,1.47,206,2.06,677,6.77,0
2024-01-23 12:43:00,+92 356 9213678,285,2.85,214,2.14,618,6.18,66,0.66,539,5.39,810,8.1,447,4.47,804,8.04,584,5.84,8,0.08,713,7.13,419,4.19,953,9.53,64,0.64,576,5.76,0
2024-01-23 12:49:00,+92 678 4579792,648,6.48,639,6.39,550,5.5,758,7.58,170,1.7,266,2.66,676,6.76,95,0.95,466,4.66,52,0.52,378,3.78,687,6.87,986,9.86,749,7.49,882,8.82,1
2024-01-23 13:14:00,+92 835 4799454,896,8.96,284,2.84,859,8.59,145,1.45,782,7.82,171,1.71,457,4.57,72,0.72,15,0.15,50,0.5,144,1.44,255,2.55,862,8.62,377,3.77,487,4.87,0
2024-01-23 12:52:00,+44 124 9665471,970,9.7,740,7.4,939,9.39,413,4.13,841,8.41,140,1.4,361,3.61,85,0.85,688,6.88,760,7.6,922,9.22,971,9.71,467,4.67,769,7.69,871,8.71,1
2024-01-23 12:08:00,+92 542 8851743,66,0.66,135,1.35,477,4.77,441,4.41,620,6.2,13,0.13,957,9.57,730,7.3,112,1.12,191,1.91,12,0.12,128,1.28,210,2.1,389,3.89,940,9.4,0
2024-01-23 11:34:00,+92 901 6036915,788,7.88,447,4.47,138,1.38,788,7.88,114,1.14,821,8.21,376,3.76,415,4.15,355,3.55,464,4.64,976,9.76,166,1.66,669,6.69,135,1.35,780,7.8,0
2024-01-23 13:29:00,+91 949 2445054,274,2.74,96,0.96,760,7.6,522,5.22,863,8.63,769,7.69,423,4.23,373,3.73,356,3.56,709,7.09,880,8.8,40,0.4,7,0.07,43,0.43,252,2.52,0
2024-01-23 13:05:00,+81 882 8237273,937,9.37,453,4.53,30,0.3,601,6.01,436,4.36,88,0.88,851,8.51,998,9.98,613,6.13,295,2.95,670,6.7,78,0.78,579,5.79,960,9.6,40,0.4,1
2024-01-23 13:40:00,+92 640 1632876,386,3.86,709,7.09,611,6.11,192,1.92,219,2.19,542,5.42,110,1.1,613,6.13,356,3.56,30,0.3,163,1.63,930,9.3,264,2.64,281,2.81,724,7.24,0
2024-01-23 11:37:00,+91 354 3377318,475,4.75,429,4.29,54,0.54,317,3.17,862,8.62,296,2.96,0,0.0,952,9.52,266,2.66,920,9.2,538,5.38,953,9.53,184,1.84,175,1.75,303,3.03,0
2024-01-23 11:51:00,+61 412 2175550,32,0.32,198,1.98,848,8.48,706,7.06,915,9.15,658,6.58,49,0.49,522,5.22,844,8.44,752,7.52,999,9.99,863,8.63,860,8.6,944,9.44,638,6.38,1
2024-01-23 13:46:00,+91 381 3421256,370,3.7,228,2.28,744,7.44,648,6.48,981,9.81,572,5.72,726,7.26,601,6.01,21,0.21,303,3.03,153,1.53,254,2.54,899,8.99,488,4.88,457,4.57,0
2024-01-23 12:41:00,+1 787 2921738,907,9.07,732,7.32,771,7.71,832,8.32,703,7.03,139,1.39,12,0.12,418,4.18,792,7.92,747,7.47,771,7.71,129,1.29,878,8.78,435,4.35,968,9.68,1
2024-01-23 12:35:00,+81 379 3264724,715,7.15,178,1.78,945,9.45,999,9.99,804,8.04,565,5.65,481,4.81,457,4.57,224,2.24,558,5.58,133,1.33,911,9.11,667,6.67,911,9.11,332,3.32,1
2024-01-23 11:48:00,+44 490 5693257,656,6.56,872,8.72,385,3.85,57,0.57,313,3.13,504,5.04,810,8.1,369,3.69,233,2.33,751,7.51,773,7.73,464,4.64,628,6.28,376,3.76,365,3.65,0
2024-01-23 12:17:00,+61 291 3954569,852,8.52,150,1.5,226,2.26,301,3.01,730,7.3,169,1.69,456,4.56,638,6.38,573,5.73,162,1.62,786,7.86,401,4.01,434,4.34,688,6.88,618,6.18,0
2024-01-23 11:59:00,+91 605 3815441,410,4.1,881,8.81,171,1.71,619,6.19,558,5.58,641,6.41,963,9.63,492,4.92,759,7.59,845,8.45,921,9.21,193,1.93,942,9.42,345,3.45,814,8.14,1
2024-01-23 12:34:00,+1 499 9460441,766,7.66,731,7.31,609,6.09,798,7.98,185,1.85,349,3.49,304,3.04,193,1.93,232,2.32,222,2.22,729,7.29,341,3.41,825,8.25,367,3.67,653,6.53,0
2024-01-23 13:18:00,+92 240 5421878,102,1.02,221,2.21,618,6.18,318,3.18,818,8.18,341,3.41,701,7.01,308,3.08,215,2.15,966,9.66,156,1.56,571,5.71,152,1.52,74,0.74,10,0.1,0
2024-01-23 13:18:00,+44 353 7475162,545,5.45,904,9.04,266,2.66,930,9.3,680,6.8,234,2.34,391,3.91,303,3.03,79,0.79,397,3.97,36,0.36,939,9.39,585,5.85,143,1.43,250,2.5,0
2024-01-23 11:52:00,+61 469 9489109,890,8.9,228,2.28,776,7.76,438,4.38,773,7.73,839,8.39,77,0.77,737,7.37,129,1.29,357,3.57,683,6.83,882,8.82,54,0.54,97,0.97,884,8.84,1
2024-01-23 13:49:00,+81 620 9848634,469,4.69,339,3.39,597,5.97,924,9.24,613,6.13,613,6.13,234,2.34,992,9.92,654,6.54,460,4.6,190,1.9,946,9.46,552,5.52,589,5.89,593,5.93,1
2024-01-23 13:33:00,+81 810 7805709,32,0.32,457,4.57,844,8.44,12,0.12,715,7.15,181,1.81,779,7.79,774,7.74,44,0.44,602,6.02,694,6.94,520,5.2,970,9.7,302,3.02,860,8.6,0
2024-01-23 12:28:00,+91 885 5344146,563,5.63,647,6.47,836,8.36,868,8.68,36,0.36,438,4.38,809,8.09,389,3.89,910,9.1,117,1.17,940,9.4,796,7.96,275,2.75,280,2.8,854,8.54,1
2024-01-23 12:16:00,+44 480 3783094,794,7.94,830,8.3,908,9.08,329,3.29,513,5.13,843,8.43,136,1.36,612,6.12,791,7.91,337,3.37,211,2.11,391,3.91,103,1.03,624,6.24,247,2.47,1
2024-01-23 12:57:00,+44 707 5656683,697,6.97,740,7.4,104,1.04,222,2.22,323,3.23,322,3.22,535,5.35,389,3.89,594,5.94,780,7.8,941,9.41,201,2.01,314,3.14,338,3.38,663,6.63,0
2024-01-23 13:19:00,+1 882 4678524,390,3.9,90,0.9,16,0.16,198,1.98,55,0.55,244,2.44,347,3.47,413,4.13,668,6.68,982,9.82,693,6.93,21,0.21,483,4.83,898,8.98,708,7.08,0
2024-01-23 12:37:00,+44 875 3167249,624,6.24,16,0.16,411,4.11,613,6.13,779,7.79,345,3.45,183,1.83,909,9.09,727,7.27,54,0.54,432,4.32,296,2.96,748,7.48,575,5.75,482,4.82,0
2024-01-23 11:51:00,+61 675 4330479,939,9.39,899,8.99,785,7.85,569,5.69,159,1.59,328,3.28,985,9.85,421,4.21,12,0.12,713,7.13,554,5.54,802,8.02,62,0.62,467,4.67,252,2.52,1
2024-01-23 12:54:00,+1 384 1523310,725,7.25,45,0.45,527,5.27,926,9.26,297,2.97,795,7.95,96,0.96,751,7.51,671,6.71,566,5.66,810,8.1,582,5.82,20,0.2,524,5.24,472,4.72,1
2024-01-23 11:05:00,+81 460 3434664,246,2.46,497,4.97,12,0.12,273,2.73,970,9.7,985,9.85,582,5.82,62,0.62,648,6.48,416,4.16,602,6.02,125,1.25,466,4.66,205,2.05,921,9.21,0
2024-01-23 11:41:00,+1 251 5106346,78,0.78,386,3.86,350,3.5,850,8.5,555,5.55,531,5.31,964,9.64,89,0.89,276,2.76,441,4.41,547,5.47,405,4.05,265,2.65,295,2.95,216,2.16,0
2024-01-23 12:24:00,+44 763 2957572,418,4.18,201,2.01,710,7.1,990,9.9,889,8.89,935,9.35,830,8.3,278,2.78,996,9.96,75,0.75,451,4.51,750,7.5,276,2.76,666,6.66,634,6.34,1
2024-01-23 13:32:00,+91 625 9950408,369,3.69,305,3.05,547,5.47,835,8.35,724,7.24,49,0.49,106,1.06,646,6.46,657,6.57,286,2.86,265,2.65,73,0.73,626,6.26,109,1.09,668,6.68,0
2024-01-23 11:48:00,+91 931 5516462,11,0.11,723,7.23,744,7.44,361,3.61,63,0.63,735,7.35,553,5.53,412,4.12,172,1.72,218,2.18,194,1.94,89,0.89,680,6.8,437,4.37,200,2.0,0
2024-01-23 11:17:00,+92 248 5599631,604,6.04,527,5.27,195,1.95,545,5.45,823,8.23,50,0.5,175,1.75,410,4.1,148,1.48,917,9.17,219,2.19,264,2.64,219,2.19,644,6.44,57,0.57,0
2024-01-23 12:29:00,+81 988 9141406,736,7.36,106,1.06,931,9.31,395,3.95,841,8.41,909,9.09,809,8.09,777,7.77,959,9.59,571,5.71,505,5.05,362,3.62,260,2.6,968,9.68,578,5.78,1
2024-01-23 12:34:00,+92 410 7201888,925,9.25,70,0.7,77,0.77,180,1.8,997,9.97,634,6.34,769,7.69,780,7.8,221,2.21,154,1.54,800,8.0,817,8.17,391,3.91,884,8.84,867,8.67,1
2024-01-23 13:12:00,+61 708 2548236,595,5.95,228,2.28,622,6.22,450,4.5,394,3.94,756,7.56,774,7.74,858,8.58,442,4.42,959,9.59,12,0.12,31,0.31,458,4.58,820,8.2,398,3.98,1
2024-01-23 11:57:00,+91 458 8511665,844,8.44,107,1.07,883,8.83,334,3.34,622,6.22,9,0.09,878,8.78,903,9.03,822,8.22,718,7.18,235,2.35,776,7.76,159,1.59,219,2.19,866,8.66,1
2024-01-23 13:52:00,+61 978 6445545,572,5.72,108,1.08,51,0.51,423,4.23,584,5.84,609,6.09,534,5.34,808,8.08,30,0.3,477,4.77,923,9.23,795,7.95,815,8.15,124,1.24,721,7.21,0
2024-01-23 11:26:00,+44 387 1823335,782,7.82,412,4.12,452,4.52,757,7.57,772,7.72,376,3.76,67,0.67,441,4.41,294,2.94,637,6.37,778,7.78,94,0.94,946,9.46,113,1.13,619,6.19,0
2024-01-23 12:21:00,+92 706 4198961,953,9.53,933,9.33,774,7.74,687,6.87,484,4.84,625,6.25,477,4.77,715,7.15,784,7.84,678,6.78,117,1.17,679,6.79,779,7.79,373,3.73,424,4.24,1
2024-01-23 13:35:00,+61 827 5598131,204,2.04,213,2.13,864,8.64,113,1.13,268,2.68,738,7.38,687,6.87,431,4.31,28,0.28,918,9.18,917,9.17,158,1.58,424,4.24,391,3.91,59,0.59,0
2024-01-23 11:17:00,+44 186 3668855,628,6.28,424,4.24,977,9.77,292,2.92,739,7.39,898,8.98,195,1.95,127,1.27,721,7.21,977,9.77,882,8.82,590,5.9,600,6.0,925,9.25,799,7.99,1
2024-01-23 12:12:00,+92 569 6532565,696,6.96,637,6.37,697,6.97,170,1.7,230,2.3,575,5.75,638,6.38,157,1.57,84,0.84,764,7.64,122,1.22,883,8.83,794,7.94,473,4.73,410,4.1,0
2024-01-23 12:27:00,+92 496 2864178,672,6.72,144,1.44,184,1.84,575,5.75,907,9.07,823,8.23,788,7.88,428,4.28,656,6.56,259,2.59,52,0.52,994,9.94,101,1.01,566,5.66,416,4.16,1
2024-01-23 13:03:00,+92 443 6404200,212,2.12,563,5.63,830,8.3,220,2.2,666,6.66,263,2.63,37,0.37,912,9.12,257,2.57,568,5.68,303,3.03,967,9.67,140,1.4,773,7.73,448,4.48,1
2024-01-23 12:33:00,+1 934 8945402,656,6.56,613,6.13,281,2.81,877,8.77,460,4.6,67,0.67,757,7.57,478,4.78,770,7.7,831,8.31,143,1.43,254,2.54,430,4.3,16,0.16,69,0.69,0
2024-01-23 13:09:00,+81 617 3551966,434,4.34,728,7.28,946,9.46,460,4.6,931,9.31,14,0.14,330,3.3,854,8.54,722,7.22,365,3.65,717,7.17,528,5.28,11,0.11,438,4.38,752,7.52,1
2024-01-23 12:12:00,+91 650 8876383,989,9.89,651,6.51,582,5.82,522,5.22,899,8.99,683,6.83,545,5.45,510,5.1,851,8.51,720,7.2,599,5.99,287,2.87,133,1.33,688,6.88,246,2.46,1
2024-01-23 11:10:00,+92 659 8554523,582,5.82,25,0.25,917,9.17,61,0.61,604,6.04,745,7.45,462,4.62,589,5.89,287,2.87,806,8.06,357,3.57,178,1.78,570,5.7,715,7.15,316,3.16,0
2024-01-23 11:56:00,+1 475 4520503,332,3.32,398,3.98,164,1.64,257,2.57,671,6.71,529,5.29,93,0.93,244,2.44,44,0.44,845,8.45,120,1.2,409,4.09,880,8.8,683,6.83,460,4.6,0
2024-01-23 12:14:00,+1 125 6120609,371,3.71,346,3.46,875,8.75,331,3.31,984,9.84,794,7.94,350,3.5,572,5.72,744,7.44,262,2.62,176,1.76,843,8.43,85,0.85,375,3.75,981,9.81,1
2024-01-23 13:19:00,+81 615 5448328,716,7.16,159,1.59,33,0.33,212,2.12,905,9.05,947,9.47,852,8.52,1,0.01,32,0.32,57,0.57,400,4.0,986,9.86,236,2.36,154,1.54,370,3.7,0
2024-01-23 13:44:00,+1 906 1929933,674,6.74,278,2.78,327,3.27,348,3.48,564,5.64,949,9.49,760,7.6,885,8.85,964,9.64,426,4.26,945,9.45,596,5.96,525,5.25,306,3.06,969,9.69,1
2024-01-23 12:09:00,+91 968 2805937,470,4.7,91,0.91,507,5.07,880,8.8,368,3.68,862,8.62,249,2.49,776,7.76,418,4.18,979,9.79,983,9.83,509,5.09,737,7.37,411,4.11,936,9.36,1
2024-01-23 11:55:00,+44 414 1813139,636,6.36,163,1.63,309,3.09,598,5.98,547,5.47,68,0.68,637,6.37,140,1.4,283,2.83,257,2.57,441,4.41,290,2.9,527,5.27,740,7.4,984,9.84,0
2024-01-23 12:16:00,+1 684 8759837,663,6.63,7,0.07,370,3.7,990,9.9,890,8.9,829,8.29,569,5.69,271,2.71,450,4.5,370,3.7,226,2.26,513,5.13,163,1.63,956,9.56,888,8.88,1
2024-01-23 12:53:00,+91 320 8949284,377,3.77,784,7.84,36,0.36,988,9.88,34,0.34,466,4.66,968,9.68,225,2.25,459,4.59,515,5.15,636,6.36,18,0.18,191,1.91,79,0.79,282,2.82,0
2024-01-23 11:43:00,+92 545 5196055,246,2.46,888,8.88,403,4.03,209,2.09,596,5.96,631,6.31,773,7.73,676,6.76,730,7.3,921,9.21,110,1.1,897,8.97,19,0.19,157,1.57,273,2.73,1
2024-01-23 11:20:00,+44 676 7259332,768,7.68,588,5.88,76,0.76,698,6.98,553,5.53,414,4.14,158,1.58,335,3.35,961,9.61,971,9.71,126,1.26,860,8.6,492,4.92,449,4.49,456,4.56,1
2024-01-23 11:01:00,+1 286 8720599,278,2.78,424,4.24,265,2.65,790,7.9,893,8.93,102,1.02,25,0.25,880,8.8,644,6.44,757,7.57,748,7.48,574,5.74,969,9.69,982,9.82,247,2.47,1
2024-01-23 11:43:00,+81 178 7299301,993,9.93,329,3.29,677,6.77,348,3.48,229,2.29,135,1.35,444,4.44,711,7.11,268,2.68,852,8.52,641,6.41,913,9.13,819,8.19,965,9.65,605,6.05,1
2024-01-23 11:59:00,+1 604 1869023,349,3.49,528,5.28,241,2.41,925,9.25,838,8.38,426,4.26,762,7.62,506,5.06,374,3.74,172,1.72,445,4.45,650,6.5,84,0.84,151,1.51,13,0.13,0
2024-01-23 11:35:00,+81 291 5386360,626,6.26,434,4.34,2,0.02,848,8.48,253,2.53,101,1.01,471,4.71,545,5.45,269,2.69,600,6.0,860,8.6,181,1.81,291,2.91,350,3.5,121,1.21,0
2024-01-23 12:07:00,+44 982 7088506,413,4.13,162,1.62,836,8.36,553,5.53,553,5.53,823,8.23,190,1.9,118,1.18,794,7.94,94,0.94,616,6.16,152,1.52,528,5.28,92,0.92,276,2.76,0
2024-01-23 11:13:00,+81 482 9949792,407,4.07,967,9.67,293,2.93,738,7.38,488,4.88,794,7.94,880,8.8,495,4.95,327,3.27,377,3.77,653,6.53,463,4.63,463,4.63,751,7.51,33,0.33,1
2024-01-23 12:09:00,+61 516 9743191,53,0.53,907,9.07,503,5.03,978,9.78,402,4.02,930,9.3,948,9.48,666,6.66,654,6.54,80,0.8,828,8.28,665,6.65,105,1.05,728,7.28,947,9.47,1
2024-01-23 13:11:00,+44 112 3305773,419,4.19,164,1.64,547,5.47,100,1.0,878,8.78,120,1.2,957,9.57,34,0.34,799,7.99,491,4.91,195,1.95,655,6.55,768,7.68,463,4.63,802,8.02,0
2024-01-23 12:43:00,+92 857 5390162,866,8.66,33,0.33,861,8.61,116,1.16,645,6.45,589,5.89,242,2.42,929,9.29,237,2.37,810,8.1,706,7.06,69,0.69,386,3.86,164,1.64,877,8.77,1
2024-01-23 12:21:00,+44 125 6984385,328,3.28,870,8.7,634,6.34,162,1.62,867,8.67,111,1.11,248,2.48,717,7.17,860,8.6,768,7.68,688,6.88,357,3.57,345,3.45,603,6.03,82,0.82,1
2024-01-23 11:30:00,+1 619 1309387,313,3.13,310,3.1,992,9.92,699,6.99,380,3.8,482,4.82,612,6.12,768,7.68,217,2.17,522,5.22,743,7.43,833,8.33,56,0.56,619,6.19,950,9.5,1
2024-01-23 13:43:00,+44 545 6162325,300,3.0,772,7.72,102,1.02,833,8.33,544,5.44,693,6.93,774,7.74,296,2.96,960,9.6,109,1.09,670,6.7,179,1.79,158,1.58,961,9.61,327,3.27,1
2024-01-23 13:53:00,+91 746 5901147,300,3.0,175,1.75,597,5.97,736,7.36,321,3.21,508,5.08,469,4.69,562,5.62,647,6.47,661,6.61,393,3.93,332,3.32,354,3.54,944,9.44,413,4.13,1
2024-01-23 13:03:00,+81 433 7916892,981,9.81,250,2.5,984,9.84,800,8.0,443,4.43,456,4.56,971,9.71,825,8.25,789,7.89,22,0.22,486,4.86,692,6.92,388,3.88,901,9.01,538,5.38,1
2024-01-23 12:44:00,+44 367 9519549,376,3.76,690,6.9,91,0.91,24,0.24,351,3.51,677,6.77,770,7.7,506,5.06,551,5.51,235,2.35,833,8.33,543,5.43,131,1.31,972,9.72,484,4.84,1
2024-01-23 12:51:00,+1 794 5969451,530,5.3,250,2.5,160,1.6,63,0.63,329,3.29,257,2.57,460,4.6,768,7.68,309,3.09,387,3.87,701,7.01,389,3.89,120,1.2,840,8.4,369,3.69,0
2024-01-23 12:40:00,+91 833 4325343,277,2.77,640,6.4,927,9.27,695,6.95,953,9.53,281,2.81,17,0.17,47,0.47,460,4.6,305,3.05,808,8.08,225,2.25,261,2.61,739,7.39,299,2.99,0
2024-01-23 13:51:00,+1 676 9974791,562,5.62,546,5.46,225,2.25,504,5.04,383,3.83,168,1.68,483,4.83,50,0.5,714,7.14,508,5.08,830,8.3,902,9.02,473,4.73,175,1.75,560,5.6,0
2024-01-23 12:53:00,+81 321 2657309,797,7.97,310,3.1,784,7.84,251,2.51,700,7.0,70,0.7,513,5.13,796,7.96,97,0.97,731,7.31,206,2.06,652,6.52,831,8.31,157,1.57,329,3.29,0
2024-01-23 13:24:00,+61 540 1456449,324,3.24,249,2.49,882,8.82,539,5.39,680,6.8,514,5.14,116,1.16,294,2.94,925,9.25,174,1.74,74,0.74,463,4.63,811,8.11,525,5.25,764,7.64,0
2024-01-23 12:59:00,+91 435 8575681,799,7.99,757,7.57,942,9.42,206,2.06,405,4.05,681,6.81,917,9.17,314,3.14,837,8.37,307,3.07,522,5.22,934,9.34,0,0.0,793,7.93,873,8.73,1
2024-01-23 11:16:00,+61 379 1674868,270,2.7,792,7.92,207,2.07,976,9.76,456,4.56,841,8.41,235,2.35,710,7.1,363,3.63,679,6.79,310,3.1,6,0.06,37,0.37,147,1.47,299,2.99,0
2024-01-23 13:38:00,+44 198 8770612,734,7.34,516,5.16,153,1.53,509,5.09,963,9.63,596,5.96,10,0.1,729,7.29,147,1.47,276,2.76,953,9.53,347,3.47,60,0.6,115,1.15,288,2.88,0
2024-01-23 11:30:00,+44 502 2535230,605,6.05,894,8.94,980,9.8,648,6.48,142,1.42,277,2.77,585,5.85,23,0.23,82,0.82,885,8.85,288,2.88,850,8.5,59,0.59,558,5.58,641,6.41,1
2024-01-23 11:30:00,+61 714 7842631,769,7.69,962,9.62,538,5.38,261,2.61,697,6.97,96,0.96,405,4.05,708,7.08,829,8.29,306,3.06,5,0.05,72,0.72,857,8.57,551,5.51,699,6.99,0
2024-01-23 11:02:00,+44 230 2376666,689,6.89,925,9.25,239,2.39,952,9.52,878,8.78,926,9.26,150,1.5,118,1.18,201,2.01,721,7.21,672,6.72,581,5.81,67,0.67,368,3.68,475,4.75,1
2024-01-23 13:43:00,+1 857 7255646,192,1.92,513,5.13,75,0.75,929,9.29,470,4.7,348,3.48,327,3.27,787,7.87,736,7.36,657,6.57,311,3.11,800,8.0,360,3.6,738,7.38,679,6.79,1
2024-01-23 11:36:00,+1 470 6317893,606,6.06,671,6.71,898,8.98,765,7.65,249,2.49,152,1.52,747,7.47,470,4.7,316,3.16,975,9.75,629,6.29,208,2.08,644,6.44,330,3.3,569,5.69,1
2024-01-23 13:44:00,+61 202 2971504,570,5.7,223,2.23,236,2.36,199,1.99,472,4.72,205,2.05,834,8.34,301,3.01,386,3.86,71,0.71,999,9.99,621,6.21,30,0.3,439,4.39,435,4.35,0
2024-01-23 11:58:00,+91 860 1951936,909,9.09,133,1.33,354,3.54,832,8.32,690,6.9,23,0.23,822,8.22,110,1.1,343,3.43,357,3.57,909,9.09,438,4.38,394,3.94,453,4.53,900,9.0,1
2024-01-23 11:33:00,+44 221 3908575,123,1.23,906,9.06,12,0.12,554,5.54,46,0.46,579,5.79,94,0.94,781,7.81,735,7.35,332,3.32,58,0.58,676,6.76,136,1.36,692,6.92,255,2.55,0
2024-01-23 12:16:00,+44 154 5115348,49,0.49,652,6.52,866,8.66,182,1.82,1,0.01,474,4.74,980,9.8,429,4.29,18,0.18,519,5.19,446,4.46,561,5.61,418,4.18,880,8.8,801,8.01,0
2024-01-23 13:38:00,+1 718 4738749,767,7.67,252,2.52,730,7.3,281,2.81,843,8.43,212,2.12,380,3.8,515,5.15,260,2.6,161,1.61,700,7.0,211,2.11,406,4.06,792,7.92,161,1.61,0
2024-01-23 11:14:00,+92 615 7413974,601,6.01,970,9.7,540,5.4,897,8.97,142,1.42,465,4.65,275,2.75,222,2.22,130,1.3,911,9.11,198,1.98,883,8.83,4,0.04,989,9.89,585,5.85,1
2024-01-23 12:34:00,+81 499 5835359,407,4.07,615,6.15,698,6.98,692,6.92,0,0.0,373,3.73,804,8.04,886,8.86,607,6.07,162,1.62,705,7.05,524,5.24,796,7.96,90,0.9,959,9.59,1
2024-01-23 12:21:00,+44 376 5208524,182,1.82,146,1.46,530,5.3,625,6.25,365,3.65,778,7.78,757,7.57,167,1.67,899,8.99,261,2.61,648,6.48,189,1.89,234,2.34,361,3.61,385,3.85,0
2024-01-23 11:11:00,+92 666 7523400,914,9.14,15,0.15,213,2.13,280,2.8,701,7.01,199,1.99,50,0.5,959,9.59,801,8.01,1000,10.0,309,3.09,203,2.03,758,7.58,786,7.86,572,5.72,1
2024-01-23 12:31:00,+44 457 8796008,518,5.18,453,4.53,789,7.89,273,2.73,683,6.83,916,9.16,457,4.57,773,7.73,193,1.93,470,4.7,847,8.47,145,1.45,621,6.21,635,6.35,902,9.02,1
2024-01-23 11:06:00,+81 357 6874916,702,7.02,560,5.6,660,6.6,679,6.79,826,8.26,452,4.52,131,1.31,285,2.85,335,3.35,318,3.18,339,3.39,680,6.8,90,0.9,824,8.24,499,4.99,1
2024-01-23 13:35:00,+61 547 1230195,476,4.76,822,8.22,684,6.84,281,2.81,610,6.1,176,1.76,902,9.02,22,0.22,565,5.65,708,7.08,136,1.36,529,5.29,578,5.78,947,9.47,525,5.25,1
2024-01-23 12:56:00,+81 205 2644332,847,8.47,319,3.19,362,3.62,997,9.97,770,7.7,312,3.12,918,9.18,417,4.17,424,4.24,783,7.83,878,8.78,340,3.4,511,5.11,673,6.73,384,3.84,1
2024-01-23 12:25:00,+91 232 6983207,184,1.84,300,3.0,144,1.44,313,3.13,574,5.74,83,0.83,31,0.31,670,6.7,4,0.04,10,0.1,585,5.85,844,8.44,431,4.31,777,7.77,227,2.27,0
